a.num,a.p.age: <18,a.p.age: 18-24,a.p.age: 25-44,a.p.age: 45-64,a.p.age: 65+,a.p.sex: M,a.p.sex: F,a.p.race: BLACK,a.p.race: WHITE,a.p.race: BLACK HISPANIC,a.p.race: AMERICAN INDIAN/ALASKAN NATIVE,a.p.race: WHITE HISPANIC,a.p.race: ASIAN / PACIFIC ISLANDER,a.law: F,a.law: M,a.law: V,a.law: I,a.law: U,s.num,s.murder,s.p.age: <18,s.p.age: 18-24,s.p.age: 25-44,s.p.age: 45-64,s.p.age: 65+,s.p.age: UNKNOWN,s.p.sex: M,s.p.sex: F,s.p.sex: U,s.p.race: BLACK,s.p.race: WHITE,s.p.race: BLACK HISPANIC,s.p.race: AMERICAN INDIAN/ALASKAN NATIVE,s.p.race: UNKNOWN,s.p.race: WHITE HISPANIC,s.p.race: ASIAN / PACIFIC ISLANDER,s.v.age: <18,s.v.age: 18-24,s.v.age: 25-44,s.v.age: 45-64,s.v.age: 65+,s.v.age: UNKNOWN,s.v.sex: M,s.v.sex: F,s.v.sex: U,s.v.race: BLACK,s.v.race: WHITE,s.v.race: BLACK HISPANIC,s.v.race: UNKNOWN,s.v.race: WHITE HISPANIC,s.v.race: ASIAN / PACIFIC ISLANDER,s.v.race: AMERICAN INDIAN/ALASKAN NATIVE,c.num,c.p.age: <18,c.p.age: 18-24,c.p.age: 25-44,c.p.age: 45-64,c.p.age: 65+,c.p.age: UNKNOWN,c.p.sex: M,c.p.sex: F,c.p.sex: U,c.p.race: BLACK,c.p.race: WHITE,c.p.race: BLACK HISPANIC,c.p.race: AMERICAN INDIAN/ALASKAN NATIVE,c.p.race: UNKNOWN,c.p.race: WHITE HISPANIC,c.p.race: ASIAN / PACIFIC ISLANDER,c.v.age: <18,c.v.age: 18-24,c.v.age: 25-44,c.v.age: 45-64,c.v.age: 65+,c.v.age: UNKNOWN,c.v.sex: M,c.v.sex: F,c.v.sex: U,c.v.race: BLACK,c.v.race: WHITE,c.v.race: BLACK HISPANIC,c.v.race: UNKNOWN,c.v.race: WHITE HISPANIC,c.v.race: ASIAN / PACIFIC ISLANDER,c.v.race: AMERICAN INDIAN/ALASKAN NATIVE,average trip distance,credit payment,cash payment,no payment,dispute payment,unknown payment,voided trip,average fare,average tip,pickups
70.0,3.0,12.0,42.0,12.0,1.0,59.0,11.0,8.0,30.0,2.0,1.0,16.0,12.0,37.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662808798646361,575,30,3,0,0,0,26.203289473684208,0.12736842105263158,608
3.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386426319936956,1544,987,17,3,0,0,17.375821246569974,2.319435515484124,2551
5.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035782504194815,54284,11843,242,92,0,0,15.665775116233586,2.9205186500353353,66461
167.0,10.0,45.0,81.0,26.0,5.0,139.0,28.0,11.0,79.0,10.0,1.0,50.0,11.0,51.0,112.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.742782709378613,2388,296,9,3,0,0,26.973390207715095,0.5749629080118693,2696
2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640738461538454,313,21,2,0,0,0,27.94800595238096,0.21633928571428576,336
56.0,0.0,7.0,32.0,17.0,0.0,46.0,10.0,13.0,17.0,4.0,0.0,10.0,12.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.697862838915466,577,68,12,2,0,0,25.834112291350547,0.1901972685887709,659
244.0,18.0,63.0,112.0,50.0,1.0,202.0,42.0,189.0,9.0,10.0,1.0,31.0,4.0,124.0,115.0,4.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5997438030278,3964,2058,75,17,0,0,14.92417893359502,0.569846254497875,6114
159.0,9.0,40.0,88.0,22.0,0.0,134.0,25.0,67.0,1.0,24.0,2.0,62.0,2.0,59.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799462864721483,1124,420,9,6,0,0,20.7210006414368,0.08356638871071201,1559
14.0,0.0,0.0,7.0,7.0,0.0,12.0,2.0,0.0,5.0,0.0,0.0,0.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.298389830508466,414,75,11,4,0,0,21.763253968253974,0.1937301587301587,504
64.0,1.0,10.0,40.0,13.0,0.0,48.0,16.0,21.0,4.0,13.0,0.0,25.0,1.0,16.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.112150900900901,629,267,12,6,0,0,21.48459518599563,0.3748140043763675,914
